year,month,day,subCategory,state,sales,profit,date
2013,5,29,Paper,California,182.72,84.0512,
2013,4,9,Furnishings,Arkansas,159.92,31.984,
2011,11,19,Phones,Minnesota,281.97,78.9516,
2014,9,30,Chairs,California,72.784,0,
2013,9,5,Appliances,Tennessee,87.168,8.7168,
2014,10,11,Chairs,Illinois,239.358,-47.8716,
2011,11,29,Phones,California,575.92,71.99,
2014,8,6,Labels,Indiana,133.2,66.6,
2014,10,27,Envelopes,Virginia,251.58,113.211,
2012,5,31,Paper,California,105.52,48.5392,
2014,5,22,Furnishings,New York,520.05,72.807,
2014,11,13,Furnishings,Arizona,113.568,-5.6784,
2012,4,25,Appliances,Wisconsin,272.4,76.272,
2013,2,2,Machines,Virginia,8749.95,2799.984,
2011,9,13,Accessories,Washington,199.98,75.9924,
2014,12,14,Bookcases,New York,287.976,7.1994,
2013,1,17,Furnishings,New Hampshire,322.59,64.518,
2013,5,8,Accessories,New York,199.95,21.9945,
2011,5,23,Appliances,New York,208.16,56.2032,
2014,4,8,Tables,Florida,233.86,-102.048,
2012,10,1,Phones,Massachusetts,311.98,93.594,
2012,12,3,Paper,New Hampshire,184.66,84.9436,
2013,12,12,Appliances,California,83.42,24.1918,
2011,5,21,Envelopes,Texas,56.064,21.024,
2011,7,20,Storage,California,535.41,160.623,
2014,12,9,Paper,California,60.12,28.8576,
2014,10,7,Storage,New York,344.91,10.3473,
2011,1,27,Phones,Virginia,187.98,52.6344,
2012,9,28,Appliances,California,43.56,15.246,
2014,9,6,Accessories,Tennessee,89.568,-1.1196,
2013,5,22,Phones,California,55.176,-12.4146,
2011,9,7,Phones,Oklahoma,104.85,28.3095,
2012,2,21,Paper,New Mexico,49.12,23.0864,
2012,5,26,Paper,North Carolina,153.728,53.8048,
2014,12,22,Paper,New Jersey,166.44,79.8912,
2012,5,28,Storage,New York,535.41,160.623,
2014,4,10,Paper,Florida,251.64,88.074,
2014,9,3,Storage,Illinois,235.92,-44.235,
2014,4,16,Paper,California,79.14,36.4044,
2014,12,9,Furnishings,California,128.9,15.468,
2011,3,21,Chairs,Tennessee,218.376,-10.9188,
2013,11,10,Accessories,California,479.97,177.5889,
2014,1,31,Phones,Iowa,207,51.75,
2013,5,22,Paper,Rhode Island,111.96,54.8604,
2012,10,5,Chairs,Oregon,291.168,-14.5584,
2014,10,1,Accessories,California,159.98,47.994,
2011,3,30,Bookcases,California,205.666,-12.098,
2014,12,6,Appliances,Indiana,61.44,16.5888,
2012,3,28,Accessories,California,166.24,24.936,
2013,8,15,Accessories,Ohio,279.96,48.993,
2014,7,3,Paper,Texas,163.96,59.4355,
2013,6,13,Furnishings,Delaware,47.04,18.3456,
2013,7,10,Chairs,New York,408.006,72.5344,
2014,9,24,Accessories,Oklahoma,291.96,102.186,
2013,8,27,Phones,Michigan,209.97,58.7916,
2014,8,13,Art,Maryland,219.9,59.373,
2011,9,29,Furnishings,New York,117.36,36.3816,
2012,7,3,Furnishings,Pennsylvania,168.464,-29.4812,
2011,7,22,Tables,California,170.352,19.1646,
2014,9,8,Accessories,Missouri,113.52,46.5432,
2013,6,18,Paper,California,111.96,54.8604,
2014,6,12,Storage,Arizona,68.448,7.7004,
2014,7,12,Accessories,New York,132.6,17.238,
2014,8,22,Furnishings,California,129.92,10.3936,
2013,1,3,Accessories,Texas,165.6,-6.21,
2014,3,21,Accessories,Washington,265.93,63.8232,
2011,12,16,Accessories,California,395,39.5,
2013,1,30,Bookcases,Washington,48.58,7.7728,
2014,7,10,Appliances,Illinois,58.464,-146.16,
2011,6,27,Storage,Mississippi,306.2,0,
2012,5,3,Binders,California,62.496,21.8736,
2011,12,12,Bookcases,California,254.9745,11.9988,
2011,5,20,Furnishings,New Hampshire,139.86,60.1398,
2014,8,22,Appliances,California,203.52,54.9504,
2011,4,8,Tables,Ohio,172.11,-94.6605,
2014,8,28,Binders,California,841.568,294.5488,
2014,3,3,Phones,California,196.776,14.7582,
2013,5,27,Phones,California,211.168,23.7564,
2014,12,2,Furnishings,Pennsylvania,79.12,13.846,
2014,12,17,Accessories,California,189.95,45.588,
2013,9,19,Chairs,Alabama,350.98,84.2352,
2014,4,21,Storage,Pennsylvania,332.704,33.2704,
2013,11,22,Phones,Iowa,404.94,109.3338,
2013,12,12,Storage,Ohio,64.96,-4.06,
2014,4,11,Appliances,Pennsylvania,195.104,21.9492,
2014,6,21,Accessories,New Jersey,239.97,71.991,
2012,9,13,Furnishings,California,44.67,12.0609,
2013,2,19,Storage,New York,242.94,9.7176,
2014,9,20,Phones,Oregon,191.976,19.1976,
2013,11,26,Chairs,California,194.352,19.4352,
2011,9,2,Art,New York,57.75,16.17,
2014,7,19,Chairs,Pennsylvania,198.744,-14.196,
2012,5,12,Phones,Colorado,201.584,20.1584,
2012,9,3,Phones,Connecticut,100.49,25.1225,
2013,12,5,Furnishings,New York,113.79,20.4822,
2013,12,6,Binders,Wisconsin,171.55,80.6285,
2013,7,20,Paper,Mississippi,245.94,120.5106,
2012,9,27,Paper,California,146.82,73.41,
2011,7,25,Supplies,California,8187.65,327.506,
2012,3,16,Tables,Washington,171.96,44.7096,
2011,9,23,Binders,New York,139.44,47.061,
2013,9,4,Bookcases,Maryland,344.94,31.0446,
2014,12,26,Storage,California,270.62,2.7062,
2012,3,10,Storage,Maryland,89.82,25.1496,
2014,9,20,Phones,Arizona,471.92,29.495,
2014,10,6,Binders,New York,75.792,25.5798,
2014,5,30,Appliances,Indiana,465.16,120.9416,
2013,7,19,Storage,Colorado,338.04,-33.804,
2013,11,11,Appliances,California,129.92,38.976,
2011,11,3,Tables,North Carolina,945.036,-299.2614,
2011,8,15,Chairs,California,195.136,-12.196,
2011,9,2,Accessories,Illinois,239.976,53.9946,
2012,5,1,Art,Florida,172.704,10.794,
2012,5,11,Chairs,Arizona,191.968,16.7972,
2014,3,26,Chairs,Wisconsin,368.97,40.5867,
2014,3,5,Furnishings,Texas,103.5,-77.625,
2011,5,20,Storage,Texas,66.96,-13.392,
2011,9,26,Storage,Washington,310.12,80.6312,
2011,8,9,Phones,Washington,219.168,-43.8336,
2011,9,8,Storage,Texas,275.928,-58.6347,
2013,9,9,Accessories,Texas,57.584,0.7198,
2014,9,17,Accessories,Pennsylvania,71.976,19.7934,
2014,7,6,Furnishings,Texas,332.028,-348.6294,
2013,11,21,Paper,Indiana,314.55,150.984,
2012,10,25,Chairs,Delaware,291.1,75.686,
2011,12,2,Accessories,New York,119.96,52.7824,
2012,12,30,Envelopes,California,271.44,122.148,
2014,11,25,Paper,Pennsylvania,229.544,83.2097,
2014,10,6,Chairs,New York,221.382,2.4598,
2014,7,10,Paper,Connecticut,274.8,134.652,
2014,11,18,Art,Massachusetts,50.94,14.2632,
2011,8,23,Phones,Colorado,143.64,10.773,
2014,8,20,Binders,Massachusetts,387.99,182.3553,
2011,9,12,Supplies,Kansas,357.93,7.1586,
2012,7,3,Labels,Kentucky,294.93,144.5157,
2012,9,27,Art,Washington,99.2,25.792,
2012,12,6,Furnishings,Arizona,206.112,48.9516,
2013,11,21,Bookcases,Florida,289.568,10.8588,
2014,11,14,Accessories,Ohio,60.864,9.1296,
2011,6,21,Machines,Pennsylvania,206.991,-172.4925,
2012,11,2,Binders,California,117.488,41.1208,
2014,9,15,Paper,North Carolina,74.352,23.235,
2012,11,16,Tables,Wisconsin,214.11,36.3987,
2014,12,24,Envelopes,Arkansas,182.94,85.9818,
2014,7,11,Storage,Illinois,298.464,26.1156,
2014,6,28,Chairs,New York,191.646,31.941,
2013,5,31,Accessories,Virginia,111.98,26.8752,
2012,4,18,Accessories,Louisiana,106.5,41.535,
2011,12,30,Accessories,Texas,47.984,14.3952,
2012,2,27,Phones,Rhode Island,105.98,1.0598,
2012,12,10,Chairs,Michigan,191.96,32.6332,
2012,11,20,Binders,California,89.696,33.636,
2014,4,25,Storage,Florida,113.568,-21.294,
2013,11,19,Appliances,Ohio,103.968,16.8948,
2013,9,17,Bookcases,California,273.666,-12.8784,
2014,9,4,Chairs,New York,90.801,14.1246,
2014,7,22,Chairs,California,225.296,22.5296,
2011,12,12,Binders,Texas,210.392,-336.6272,
2014,8,6,Binders,Indiana,125.88,60.4224,
2014,10,28,Phones,California,71.96,7.196,
2012,11,22,Paper,Massachusetts,59.94,28.1718,
2012,8,2,Chairs,Rhode Island,110.98,15.5372,
2014,5,7,Binders,North Carolina,68.541,-52.5481,
2012,10,12,Phones,Indiana,135.72,35.2872,
2013,7,20,Furnishings,Mississippi,185.58,76.0878,
2014,11,3,Storage,Kentucky,59.92,16.7776,
2011,12,10,Chairs,Idaho,338.352,4.2294,
2012,9,28,Phones,New York,307.98,89.3142,
2012,11,22,Tables,Texas,206.962,-32.5226,
2011,10,11,Envelopes,Pennsylvania,201.432,67.9833,
2013,5,27,Accessories,Texas,63.992,-7.1991,
2013,2,14,Art,Mississippi,264.18,68.6868,
2012,2,14,Phones,Ohio,323.982,-80.9955,
2012,3,22,Storage,Florida,150.408,-33.8418,
2014,1,21,Chairs,New York,207.846,2.3094,
2011,11,14,Binders,Connecticut,43.8,21.024,
2013,2,16,Furnishings,Kentucky,318.08,34.9888,
2011,11,11,Chairs,California,112.648,11.2648,
2014,11,28,Binders,New York,107.424,36.2556,
2014,11,7,Paper,California,59.94,28.1718,
2014,1,16,Accessories,Texas,62.592,13.3008,
2011,12,4,Phones,New York,129.98,62.3904,
2013,5,3,Chairs,North Carolina,187.056,11.691,
2011,11,4,Tables,California,573.728,-64.5444,
2012,1,19,Chairs,Texas,199.304,-8.5416,
2014,12,25,Binders,California,90.48,33.93,
2012,6,29,Phones,Nebraska,269.98,72.8946,
2012,7,6,Furnishings,New York,155.82,63.8862,
2013,11,1,Chairs,Oklahoma,368.97,81.1734,
2013,8,16,Phones,California,165.6,10.35,
2013,8,28,Paper,Massachusetts,122.97,60.2553,
2014,11,15,Phones,Ohio,119.94,15.992,
2014,10,8,Bookcases,California,307.666,-14.4784,
2014,6,11,Accessories,Michigan,132.52,54.3332,
2011,11,3,Supplies,Pennsylvania,286.344,-64.4274,
2014,9,26,Chairs,New York,488.646,86.8704,
2014,7,19,Copiers,Pennsylvania,599.97,69.9965,
2012,1,2,Storage,Delaware,85.52,22.2352,
2011,9,7,Chairs,Oklahoma,161.96,45.3488,
2011,9,10,Appliances,New Jersey,81.92,22.1184,
2014,11,28,Paper,Indiana,158.28,72.8088,
2014,1,3,Storage,Texas,372.144,27.9108,
2014,10,10,Bookcases,New York,314.352,-15.7176,
2014,7,8,Bookcases,Pennsylvania,87.21,-45.3492,
2014,8,11,Paper,Indiana,177.2,83.284,
2012,8,13,Art,North Carolina,64.68,8.085,
2013,12,26,Furnishings,Arkansas,343.85,137.54,
2011,9,12,Appliances,North Carolina,166.84,18.7695,
2012,9,22,Appliances,California,61.44,16.5888,
2013,4,25,Accessories,Texas,258.696,64.674,
2011,10,31,Storage,California,80.3,20.878,
2012,12,1,Storage,Washington,146.73,2.9346,
2011,12,20,Chairs,New York,192.186,36.3018,
2012,5,25,Accessories,Texas,207.984,36.3972,
2013,12,7,Phones,California,249.584,31.198,
2014,7,17,Chairs,Pennsylvania,71.372,-1.0196,
2013,7,5,Phones,Washington,71.976,8.997,
2014,9,10,Storage,Tennessee,258.48,-3.231,
2014,9,24,Paper,California,211.04,97.0784,
2014,5,20,Paper,Georgia,195.64,91.9508,
2012,12,13,Appliances,California,134.48,34.9648,
2012,7,17,Bookcases,California,195.466,-13.7976,
2013,5,23,Phones,New Jersey,257.98,74.8142,
2012,11,26,Copiers,Missouri,599.99,233.9961,
2011,11,26,Labels,New York,93.15,44.712,
2014,9,21,Accessories,New York,212.8,95.76,
2013,5,4,Accessories,Ohio,132.52,34.7865,
2011,3,10,Art,Colorado,83.168,9.3564,
2014,6,27,Phones,New York,239.97,67.1916,
2014,9,9,Storage,Florida,61.68,5.397,
2011,8,6,Accessories,New York,199.98,83.9916,
2012,7,11,Binders,Washington,98.352,34.4232,
2013,10,14,Storage,New York,99.87,23.9688,
2011,7,26,Labels,Georgia,162.89,76.5583,
2012,9,5,Bookcases,California,293.199,-20.6964,
2011,12,5,Storage,Pennsylvania,172.736,-30.2288,
2014,9,19,Paper,California,143.7,68.976,
2014,12,19,Accessories,California,119.98,57.5904,
2012,7,31,Accessories,Mississippi,239.7,105.468,
2013,6,22,Binders,New York,186.144,60.4968,
2012,5,23,Appliances,Arizona,121.792,13.7016,
2011,8,29,Tables,Florida,174.0585,-110.7645,
2013,5,27,Chairs,California,484.704,-84.8232,
2012,11,13,Paper,North Carolina,115.296,40.3536,
2012,6,9,Binders,Virginia,113.1,56.55,
2013,10,11,Chairs,Colorado,120.784,13.5882,
2014,7,17,Chairs,North Carolina,242.352,15.147,
2011,12,24,Chairs,California,292.272,18.267,
2014,9,13,Paper,Rhode Island,45.36,21.7728,
2014,12,6,Binders,Washington,83.92,29.372,
2013,5,29,Art,Mississippi,185.88,50.1876,
2013,12,11,Storage,New York,80.58,22.5624,
2011,5,26,Bookcases,California,290.666,27.3568,
2012,4,21,Phones,Kentucky,469.95,131.586,
2011,11,7,Envelopes,Texas,74.352,26.9526,
2014,11,17,Furnishings,Washington,139.92,23.7864,
2014,7,22,Supplies,Virginia,231.72,11.586,
2014,10,20,Art,Pennsylvania,123.256,9.2442,
2013,8,27,Accessories,Texas,159.984,43.9956,
2014,12,17,Storage,California,158.9,7.945,
2011,11,5,Chairs,Virginia,149.9,40.473,
2012,4,16,Phones,Ohio,118.782,-27.7158,
2012,12,20,Accessories,Illinois,255.968,51.1936,
2014,2,14,Appliances,Minnesota,90.64,38.9752,
2014,11,28,Accessories,California,166.16,59.8176,
2013,11,28,Accessories,Illinois,62.4,19.5,
2013,5,18,Furnishings,Connecticut,173.24,17.324,
2012,11,3,Accessories,California,89.97,37.7874,
2011,9,8,Appliances,Texas,177.98,-453.849,
2013,10,25,Accessories,California,359.98,21.5988,
2011,5,10,Chairs,California,256.784,32.098,
2013,2,5,Storage,Georgia,80.98,1.6196,
2012,12,6,Chairs,Ohio,70.686,-24.2352,
2012,9,4,Accessories,Texas,134.376,6.7188,
2014,7,30,Appliances,Oklahoma,137.62,60.5528,
2014,12,9,Accessories,Wisconsin,178.11,32.0598,
2011,8,4,Storage,Utah,158.9,7.945,
2014,11,6,Paper,New York,110.96,53.2608,
2014,8,6,Accessories,Indiana,79.78,29.5186,
2011,8,5,Chairs,California,340.144,21.259,
2012,3,29,Paper,California,212.64,99.9408,
2014,7,6,Phones,Nebraska,79.96,22.3888,
2012,11,16,Phones,Illinois,239.976,26.9973,
2013,5,17,Furnishings,California,282.84,19.7988,
2014,5,5,Tables,California,300.904,11.2839,
2012,4,20,Envelopes,Michigan,180.96,81.432,
2011,12,28,Art,Pennsylvania,99.136,8.6744,
2014,12,22,Storage,Indiana,375.34,18.767,
2014,7,1,Paper,California,204.95,100.4255,
2013,11,6,Binders,Indiana,104.9,50.352,
2011,10,28,Storage,California,141.4,38.178,
2013,11,8,Binders,New York,276.784,89.9548,
2013,10,29,Furnishings,Florida,165.048,41.262,
2014,6,10,Tables,Illinois,108.925,-71.8905,
2012,2,3,Furnishings,Nebraska,28.4,11.076,
2012,11,7,Storage,Texas,177.648,-28.8678,
2013,7,26,Furnishings,California,255.76,81.8432,
2012,11,30,Phones,North Carolina,177.48,19.9665,
2014,3,17,Appliances,California,140.67,54.8613,
2011,10,3,Tables,California,143.432,3.5858,
2012,6,15,Storage,Arizona,82.368,-19.5624,
2012,7,2,Phones,North Carolina,74.24,8.352,
2012,5,31,Storage,California,80.88,21.0288,
2012,10,15,Furnishings,Texas,131.376,-95.2476,
2013,11,14,Art,New York,140.75,39.41,
2012,6,21,Phones,Florida,107.976,37.7916,
2012,8,16,Bookcases,Pennsylvania,301.47,-204.9996,
2014,4,24,Supplies,New York,122.71,36.813,
2012,5,7,Tables,Texas,244.006,-31.3722,
2013,7,8,Chairs,Illinois,253.372,-14.4784,
2014,7,30,Art,New York,60.12,22.2444,
2012,9,13,Chairs,Illinois,170.072,-12.148,
2014,12,26,Tables,Ohio,273.06,-104.673,
2011,10,20,Tables,Tennessee,328.59,-147.8655,
2014,2,3,Paper,Ohio,78.304,29.364,
2012,11,12,Chairs,Florida,523.92,-72.039,
2011,8,15,Paper,Florida,91.36,29.692,
2011,11,17,Appliances,California,241.44,72.432,
2011,8,27,Phones,California,213.48,16.011,
2011,12,20,Furnishings,Ohio,190.848,-21.4704,
2013,9,25,Envelopes,California,304.9,143.303,
2014,12,2,Phones,Colorado,470.376,52.9173,
2014,7,19,Chairs,Arizona,161.568,10.098,
2012,12,25,Bookcases,Michigan,160.98,20.9274,
2011,9,29,Furnishings,California,204.6,53.196,
2014,12,28,Phones,Ohio,164.388,-35.6174,
2011,11,19,Paper,Utah,166.44,79.8912,
2014,3,25,Chairs,New York,207.846,2.3094,
2011,12,19,Binders,Alabama,152.76,74.8524,
2013,10,7,Accessories,Colorado,67.96,0.8495,
2013,8,22,Phones,California,91.96,-20.691,
2012,11,21,Bookcases,Nevada,141.96,41.1684,
2012,8,28,Bookcases,California,307.666,28.9568,
2012,5,26,Chairs,Texas,104.93,-4.497,
2011,6,22,Storage,Minnesota,161.94,9.7164,
2013,7,23,Supplies,Nevada,86.2,24.998,
2014,12,17,Chairs,California,97.184,6.074,
2012,8,21,Paper,California,59.94,28.1718,
2013,12,2,Chairs,Maryland,172.5,51.75,
2012,12,6,Paper,Arizona,198.272,61.96,
2012,11,8,Storage,New York,67.15,16.7875,
2011,1,21,Appliances,Michigan,247.716,93.5816,
2011,8,4,Appliances,Maine,101.96,27.5292,
2014,10,22,Tables,Oklahoma,262.11,62.9064,
2013,5,3,Storage,New York,44.94,12.5832,
2011,1,20,Paper,Arizona,56.064,19.6224,
2011,5,24,Paper,Maryland,116.28,56.9772,
2014,2,18,Bookcases,Texas,89.0664,-17.0274,
2014,1,30,Paper,Iowa,94.85,45.528,
2014,6,30,Binders,California,312.552,101.5794,
2011,9,13,Chairs,Texas,340.116,-9.7176,
2014,8,14,Appliances,Tennessee,272.048,30.6054,
2014,7,9,Furnishings,Washington,198.46,99.23,
2013,7,18,Storage,Missouri,242.94,4.8588,
2011,10,3,Art,Ohio,55.984,4.1988,
2012,9,11,Art,California,265.86,79.758,
2011,4,4,Accessories,Louisiana,99.98,42.9914,
2011,7,26,Accessories,Utah,111.93,34.6983,
2012,5,14,Envelopes,Pennsylvania,200.984,62.8075,
2013,1,2,Bookcases,Maryland,173.94,38.2668,
2013,9,13,Phones,Colorado,146.952,9.1845,
2012,12,20,Phones,Illinois,159.984,11.9988,
2011,6,1,Art,New Jersey,289.2,83.868,
2014,4,1,Binders,Georgia,64.12,30.7776,
2014,5,29,Chairs,Illinois,106.869,-29.0073,
2013,12,5,Storage,New York,212.88,0,
2013,11,8,Storage,Texas,314.088,19.6305,
2013,4,9,Bookcases,New York,388.704,-4.8588,
2013,1,3,Storage,California,114.46,28.615,
2013,3,7,Tables,Illinois,145.98,-99.2664,
2011,4,28,Storage,Ohio,177.568,-37.7332,
2014,12,1,Binders,New York,68.472,23.1093,
2012,4,30,Chairs,Illinois,213.115,-15.2225,
2013,10,16,Binders,Oklahoma,121.6,55.936,
2013,7,16,Chairs,Oregon,230.28,23.028,
2014,1,31,Chairs,California,120.784,-13.5882,
2014,12,10,Appliances,California,189,68.04,
2011,4,18,Envelopes,Texas,149.352,50.4063,
2014,2,18,Phones,Texas,438.336,-87.6672,
2012,9,17,Accessories,New York,659.9,217.767,
2014,5,13,Storage,Texas,127.92,-15.99,
2012,7,9,Furnishings,Maryland,181.96,20.0156,
2012,9,25,Chairs,New York,102.582,6.8388,
2013,11,28,Appliances,Michigan,167.292,29.7408,
2012,1,12,Phones,Ohio,107.118,-21.4236,
2012,3,2,Envelopes,Indiana,101.88,50.94,
2013,6,21,Paper,California,46.76,22.4448,
2014,2,10,Binders,Texas,252.784,-417.0936,
2014,7,10,Phones,Connecticut,257.98,74.8142,
2012,12,17,Binders,California,92.96,31.374,
2014,10,3,Bookcases,Oregon,217.764,-384.7164,
2011,9,29,Paper,New York,77.52,37.9848,
2012,4,18,Phones,Texas,97.968,6.123,
2014,7,24,Accessories,Indiana,159.75,11.1825,
2011,8,12,Accessories,Florida,158.928,41.7186,
2012,11,30,Binders,Pennsylvania,152.991,-122.3928,
2012,9,11,Art,California,181.35,48.9645,
2013,8,20,Binders,New York,276.784,89.9548,
2014,12,10,Accessories,Kentucky,146.45,48.3285,
2014,10,8,Tables,North Carolina,154.764,-36.1116,
2013,8,27,Accessories,New York,249.95,87.4825,
2011,7,26,Furnishings,Nevada,134.01,36.1827,
2014,7,10,Art,Connecticut,119.04,48.8064,
2014,8,18,Accessories,Kentucky,98.16,9.816,
2014,8,30,Furnishings,California,148.02,41.4456,
2013,5,6,Phones,Florida,177.48,19.9665,
2012,10,20,Furnishings,California,74.76,23.9232,
2011,12,23,Appliances,Indiana,207.24,58.0272,
2014,8,28,Furnishings,Arizona,120.576,33.1584,
2013,9,17,Chairs,Georgia,121.78,30.445,
2014,9,10,Chairs,Pennsylvania,141.372,-48.4704,
2011,6,21,Furnishings,Virginia,104.01,14.5614,
2014,5,19,Phones,Missouri,114.95,2.299,
2014,12,11,Furnishings,Pennsylvania,87.92,15.386,
2011,1,7,Phones,Kentucky,755.96,204.1092,
2014,11,25,Envelopes,New York,167.96,78.9412,
2014,7,21,Furnishings,New York,183.92,31.2664,
2014,8,19,Storage,Texas,200.064,12.504,
2011,6,18,Phones,California,139.8,12.2325,
2011,11,28,Paper,South Carolina,85.96,40.4012,
2014,8,30,Labels,Illinois,47.36,17.76,
2014,4,5,Phones,New York,119.02,33.3256,
2012,9,18,Paper,California,160.72,78.7528,
2012,11,5,Chairs,North Carolina,207,25.875,
2013,3,14,Appliances,Virginia,160.32,44.8896,
2014,10,10,Furnishings,Ohio,45.888,9.1776,
2012,6,23,Phones,California,217.584,19.0386,
2014,3,28,Paper,California,110.96,53.2608,
2011,11,11,Accessories,Washington,102.13,15.3195,
2014,1,2,Chairs,Texas,310.744,-26.6352,
2014,3,17,Phones,Ohio,44.376,-7.396,
2012,4,21,Furnishings,Kentucky,209.88,35.6796,
2014,4,24,Supplies,New York,54.9,15.372,
2013,9,6,Chairs,Texas,347.802,-24.843,
2014,9,25,Furnishings,Washington,199.8,71.928,
2011,11,4,Chairs,New York,135.882,24.1568,
2014,12,23,Accessories,Michigan,84.99,30.5964,
2011,9,17,Binders,Washington,137.24,46.3185,
2014,8,1,Appliances,Wisconsin,155.88,54.558,
2013,10,22,Art,Nevada,113.22,29.4372,
2014,11,11,Chairs,California,241.424,-36.2136,
2014,6,20,Accessories,Ohio,122.328,1.5291,
2012,5,8,Furnishings,Minnesota,123.96,11.1564,
2012,9,25,Art,Illinois,128.744,12.8744,
2012,9,13,Accessories,Indiana,199.96,15.9968,
2011,1,5,Storage,Illinois,272.736,-64.7748,
2013,12,9,Phones,North Carolina,249.584,31.198,
2012,7,6,Phones,New York,124.95,2.499,
2012,10,15,Accessories,Illinois,339.96,67.992,
2014,9,17,Accessories,Pennsylvania,47.984,14.3952,
2014,4,18,Accessories,California,274.89,46.7313,
2014,8,13,Copiers,Washington,299.99,89.997,
2014,11,6,Chairs,New York,128.124,24.2012,
2014,6,2,Phones,Ohio,158.376,-34.3148,
2013,9,26,Chairs,Wisconsin,201.96,50.49,
2014,6,25,Binders,Illinois,182.994,-320.2395,
2014,11,8,Phones,Pennsylvania,359.97,-71.994,
2012,5,13,Phones,Illinois,222.384,16.6788,
2014,10,7,Appliances,Idaho,227.84,66.0736,
2011,9,8,Accessories,Georgia,83.88,30.1968,
2011,11,3,Accessories,Nebraska,89.97,18.8937,
2014,12,19,Bookcases,California,119.833,-12.6882,
2012,12,31,Binders,Kentucky,76.3,38.15,
2013,5,6,Phones,California,246.168,21.5397,
2011,2,15,Accessories,Washington,239.97,86.3892,
2014,12,14,Furnishings,California,201.04,54.2808,
2013,9,18,Phones,Maine,437.85,131.355,
2013,12,10,Binders,California,273.92,99.296,
2013,9,18,Furnishings,Massachusetts,191.82,61.3824,
2012,9,11,Storage,New York,78.8,1.576,
2012,10,12,Paper,New York,51.84,24.8832,
2011,7,8,Chairs,New York,63.882,10.647,
2012,5,30,Phones,New York,128.85,3.8655,
2011,11,16,Phones,California,79.968,-17.9928,
2012,12,15,Phones,North Carolina,246.168,21.5397,
2014,6,20,Accessories,New York,103.12,10.312,
2013,6,7,Accessories,Arkansas,179.94,75.5748,
2014,8,20,Binders,Utah,102.72,37.236,
2014,10,21,Furnishings,Florida,43.936,6.0412,
